,hotel_name,review_rating_score,pos_review_content,neg_review_content
1525,"Арт Комплекс Анел, Буджака",10,,Не работеше сешоар
1526,"Арт Комплекс Анел, Буджака",10,Всичко ми хареса.,
1527,"Арт Комплекс Анел, Буджака",10,"Всичко много ни хареса, абсолютно всичко. Направено е с вкус, различно е, романтично. Изключително чисто и подържано.  С удоволствие бих се върнала следващия месец отново .",
1528,"Арт Комплекс Анел, Буджака",10,Всичко беше на ниво,
1529,"Арт Комплекс Анел, Буджака",10,Всичко беше на добро ниво,Няма
1530,"Арт Комплекс Анел, Буджака",10,Всичко беше превъзходно!,
1531,"Арт Комплекс Анел, Буджака",10,"Закуската беше добра. Обстановката в комплекса е прекрасна. Персонала е много любезен. Стаята беше чиста. Басейните са чисти. Имат програма в анфитеатъра всеки петък, което допринася за доброто настроение на гостите. Хареса ни спокойствието в комплекса. Далеч от оживените плажове по черноморието. За хора, които обичат да се гмуркат покрай скали има доста приятни места, риби, раци, рапани и други морски обитатели, които бяха доста интересни. Галерията на открито е превъзходна. Соленият басейн също е много приятен.","Хавлиите в стаята според мен бяха малко, можеше поне по още една. Две от тях след почистване на стаята бяха оставени мръсни. Нямаше сейф в стаята, което за хотел с три звезди може би е нормално, но за нас е по-добре да има, дава спокойствие на гостите. Храната в ресторанта е малко скъпа."
1532,"Арт Комплекс Анел, Буджака",10,"Всичко беше прекрасно, персонала е изключително мил и добър. Мястото е много спокойно и много красиво. Нямам търпение да отида отново",
1533,"Арт Комплекс Анел, Буджака",10,"Много красив и вълшебен арт комплекс! Невероятен изглед, интересни скулптури, ресторант на скалите за романтични вечери, много чист басейн и скали от които може да се види изгрева!",
1534,"Арт Комплекс Анел, Буджака",10,"За пръв път виждам подобно място за почивка а съм ходил доста по света. Всичко е направено с много мисъл и огромно желание за постигане на красота и хармония. Собственика е излял душата си в този проект. Стаите, басейните, шелонгите и всеки един детайл в комплекса са построени с много вкус и перфектно качество. Персонала е много приятен и възпитан. Храната в ресторанта е с отлично качество. Всичко много ми хареса и отново ще се върна там когато реша да почивам в България.",
1535,"Арт Комплекс Анел, Буджака",10,Богата закуска . Много добро качество на продуктите.,"Достъпа до стаята е само по стълби и би затруднило, човек с двигателни затруднения. Ако не бяха направили разбиране от управата на хотела и да сменят стаята ми, престоят ми щеше да бъде много труден."
1536,"Арт Комплекс Анел, Буджака",10,"Изключително любезен, приветлив и мил персонал! Тихо, спокойно, поддържано. радост за сетивата място. Много добра закуска. Не съм бил в подобен хотел и едва ли ще бъда, но за мен това най-красивият хотел в България. Преливаща се хармония от морски бриз, скулптури, картини. Това не е изкуство - това е друга вселена.","Може да се поработи над менюто в посока съотношението цена - качество в ресторанта. Хубаво е когато си седнал на обяд или вечеря и се наслаждаваш не неописуемата гледка, храната да докосва със същата сила и вкусовите сетива."
1537,"Арт Комплекс Анел, Буджака",10,Спокойствието.,Няма връзка с морето.
1538,"Арт Комплекс Анел, Буджака",10,"Препоръчвам горещо този комплекс,гледката и атмосферата е незабравима,персонала много любезен и отзивчив,храната е на много високо ниво!Ще идвам отново и отново тук!",
1539,"Арт Комплекс Анел, Буджака",10,"Комплексът е много интересен- артистичен, различен. Басейнът е много чист.",
1540,"Арт Комплекс Анел, Буджака",10,Най-добрият хотел на българското черноморие!,
1541,"Арт Комплекс Анел, Буджака",10,"Посрещането беше на ниво много ми хареса представянето на комплекса,от мъжа на рецепцията!",
1542,"Арт Комплекс Анел, Буджака",10,Фантастични място и гледка.,"Каквото и да не ви хареса, всеки от персонала ще ви помогне и ще ви съдейства."
1543,"Арт Комплекс Анел, Буджака",10,"парко мястото до къщичката, размера на стаята и терасата с възможност за вечеря с гледка на нея",може би закуската би било по-добре да е блок маса
1544,"Арт Комплекс Анел, Буджака",10,"Останахме очаровани от престоя си в комплекса! Персонала беше изключително отзивчив, беше чисто, закуската разнообразна! Гледката от стаята ни беше невероятна, а навсякъде в комплекса беше много поддържано и красиво! Пак ще посетим със сигурност! ☺️",
1545,"Арт Комплекс Анел, Буджака",10,"Страхотна гледка, спокойно място, готин персонал",Телевизията в стаята прекъсваше
1546,"Арт Комплекс Анел, Буджака",10,"Много големи стаи и място за разходка.  
Пълна тишина и покой.",
1547,"Арт Комплекс Анел, Буджака",10,"Невероятен изглед , просторна стая , любезен и отзивчив персонал . Закуската беше изобилна .",
1548,Хотел Аквамарин,9,"Стаята беше широка и чиста. Местоположението е отлично.
Собственика беше много любезен.",
1549,Хотел Аквамарин,9,"Хотелът е с идеална локация. Съотношението цена / качества се покрива идеално. Персоналът беше изключително вежлив, дори и без уговорка за паркинг на нашия автмобил, регагираха мигновенно. Като обощение мога да кажа, че цялата почивка ми протече идеално, благодаря искрено.",
1550,Хотел Аквамарин,9,"Чисто, много отзивчиви и любезни домакини, локацията е чудесна! Стаята ни беше дори още по-удобна отколкото си я представяхме на снимките, а терасата дори надмина очакванията ни. Имахме много комфортен престой и мястото не беше прекалено шумно вечер. Определено бихме посетили отново!",Всичко ни хареса.
1551,Хотел Аквамарин,9,Страхотно отношение.,
1552,Хотел Аквамарин,9,"Локацията е много удобна, между плажа и центъра, до хранителни магазини. Има паркинг близо до хотела. В стаите има прибори, чинии, 3 вида чаши, сешоар, веро за чинии и гъбичка. Терасите са големи и безопасни за деца.
Детското легло е удобно за детето и родителите.
Добър баланс между качество и цена.",Хладилникът изстудява умерено. Парапетът на стълбището изисква повишено внимание с малки деца.
1553,Хотел Аквамарин,9,"Много хубава стая , чиста , светла , на комукативно разположение . Персонала отзивчив , усмихнат , приветлив . Благодаря за приятния престой ! 
Препоръчвам !",
1554,Хотел Аквамарин,9,Всичко,
1555,Хотел Аквамарин,9,Просторни стаи. Марин е чудесен човек. Поздрави от бъдещето на България.,
1556,Хотел Аквамарин,9,Чудесна локация в близост до плажа и центъра. Приятна и чиста стая.,Някои от вечерите се чуваше силен шум от улицата.
1557,Хотел Аквамарин,9,Местоположение,Няма
1558,Хотел Аквамарин,9,,Стаята не се почиства. Кърпите не се сменят.
1559,Хотел Аквамарин,9,Домакините са много отзивчиви. Препоръчвам хотела горещо😊,
1560,Хотел Аквамарин,9,,"Досега винаги сме попадали на отлични места.
Тук санитарният възел беше в ужасно състояние, включително хигиена. Изключително шумно място. През нощта и на затворени прозорци е прекалено шумно."
1561,Хотел Аквамарин,9,"Отлично местоположение в центъра на Созопол, на пешеходно разстояние от плажа, магазини, ресторанти, стария град. Много учтив домакин, позволи ни да се настаним по-рано, съдейства ни с паркинга, помогна ни за багажа - грижеше се да си изкараме добре.  Просторни стаи с големи тераси. Стаите бяха заредени с чаши, чинии и прибори. Предлагаха добро кафе.",Стаите не бяха добре почистени.
1562,Хотел Аквамарин,9,,Не ми хареса че вътре в стаята нямаше много обхват телефона ми .
1563,Хотел Селена бийч,10,,"Единствения минус е, че плажът в близост е много каменист"
1564,Хотел Селена бийч,10,"Хотелът е фантастичен, чисто е и е много близо до плажа. Храната е вкусна. Най-прекрасен беше персоналът - усмихнати, отзивчиви и безкрайни любезни хора. С най-голямо удоволствие бихме и ще посетим отново най-вече заради страхотното отношение към гостите на хотела.",Няма такова нещо.
1565,Хотел Селена бийч,10,"Всичко стаята,гледката,храната и особенно обслужването",Нищо
1566,Хотел Селена бийч,10,"Всичко беше чудесно, мил и усмихнат персонал, много добро впечатление направи управителния на ресторанта/страхотна/. Храната беше чудесна.",
1567,Хотел Селена бийч,10,"Супер локация в близост до плажа! Усмихнат персонал от млади и вежливи хора, вкусна храна и приятна обстановка!",
1568,Хотел Селена бийч,10,Персонала беше любезен. Хотела и стаята бяха чисти. Храната беше вкусна.,
1569,Хотел Селена бийч,10,Всичко,Няма такова
1570,Хотел Селена бийч,10,Всичко беше на ниво.Чистота във стаите и басейна.Храната много вкусна и разнообразна.Плажът е близо .,Няма нещо да не ни хареса.
1571,Хотел Селена бийч,10,Всичко си беше на ниво,Нямо такова нещо
1572,Хотел Селена бийч,10,"Много мил персонал.
Мястото е удобно, да Лидл и на десетина минути от центъра. Хубавото е, че е далече от лудницата .","Плажът към хотела не е хубав, нито широк. Доста е и каменист."
1573,Хотел Селена бийч,10,Хареса ми че беше много чисто храната беше много вкусна и персонала беше много любезен и отзивчив,
1574,Хотел Селена бийч,10,Обслужването беше на много добро ниво. Персоналът е много приветлив. Храната също беше вкусна.,
1575,Хотел Селена бийч,10,Всичко беше перфектно.,Няма такова.
1576,Хотел Селена бийч,10,"Изключително доволна съм от престоя си в хотела. Нямах вяра да е добър ол инклузива, макар че видях положителните отзиви. Останах повече от очарована, персонала на хотела и ресторанта бях много мили, усмихнати и готови да съдействат, храната беше разнообразна и много вкусна. С удоволствие ще посетя хотела отново и ще го препоръчам на приятели.",
1577,Хотел Селена бийч,10,"Чист хотел, отлична храна, хубав басейн, много любезен персонал, безплатен паркинг.",Стаята ни беше от към пътя и беше много шумно вечер .
1578,Хотел Селена бийч,10,"Всичко ни хареса! Разнообразие в храните, всеки ден ни честиха стаята, плажа е 2 минути от хотела, басейните  са чист и не се претрупват хора на тях. Персонала е винаги усмихнат, поздравява. Всичко беше топ.",Няма такова нещо
1579,Хотел Селена бийч,10,Всичко беше прекрасно! Със сигурност ще посетя отново!,"Няма нещо, което да не ми е харесало."
1580,Хотел Селена бийч,10,"Изключително любезен персонал от рецепция до хигиенистки. Чисто и близо до плажа. Прекарахме незабравима почивка.
За деца има удобства, за възрастни има места за отдих. 
Храната беше вкусна.
Препоръчвам горещо.","Може би, че няма анимация за децата вечер, но се компенсира с детския кът.
Няма нещо, което да не ми е харесало."
1581,Хотел Селена бийч,10,"Всичко ми харесва в този хотел,едно любимо място за почивка🌞",Нищо!
1582,Хотел Селена бийч,10,Всичко беше на много високо ниво,Нямаше нещо което да не ни хареса
1583,Хотел Селена бийч,10,"Всичко ни хареса. Хотела е прекрасен, храната вкусна и разнообразна, персоналът любезен. Басейните бяха чисти и приятни.Паркингът е безплатен. Ще отидем отново!",
1584,Хотел Селена бийч,10,"Компетентността на служителите, усмивките и любезността им. 
Както на служителите в хотелската част, така и на хората работещи в ресторанта.",Няма такова нещо.
1585,Хотел Селена бийч,10,"Паркингът, хотелските стаи, ресторантът, басейнът и плажът са на крачка разстояние. Много е удобно, особено за семейна почивка с деца. Храната беше много вкусна и имаше голямо разнообразие. Персоналът на хотела бяха мили и отзивчиви.
Двата басейна и детската площадка са добре поддържани и удобни.",
1586,Хотел Селена бийч,10,"Много добри професионалисти, усмихнат, сърдечен персонал.Идеална храна.Приятен изглед.Удобно местоположение на хотела.Благодарим за приятната почивка.Справяте се чудесно",
1587,Стаи за гости Мелиа Мар,10,"Хареса ни абсолютно всичко. Хотелът е мъничък и изключително чист. Персоналът е удивително услужлив и мил. Престоят ни беше прекрасен. Благодарим на Мелиа Мар за спокойствието, което ни подариха. Ще се върнем със сигурност! 🙂",
1588,Стаи за гости Мелиа Мар,10,"Всичко беше прекрасно. Хубава и разнообразна закуска. Изключително чист басейн, любезен персонал.Стаята беше изрядно чиста.Добра локация и наличие на паркинг.🌞🌞🌞","Няма нещо, което да не ни хареса."
1589,Стаи за гости Мелиа Мар,10,"Препоръчвам! Страхотен хотел, страхотен персонал, вкусна закуска, чистота. Басейна е много хубав и със солена вода.",
1590,Стаи за гости Мелиа Мар,10,Прекрасно място за отдих и почивка.Изключително уютен хотел с вежлив и усмихнат персонал.Разнообразна закуска.Висока хогиена.Без забележка :),
1591,Стаи за гости Мелиа Мар,10,"Чисто, спретнато,добра локация и любезен персонал.","Покритието на wifi мрежата не беше добро, а когато имаше покритие скоростта беше изключително бавна."
1592,Стаи за гости Мелиа Мар,10,"Изключително любезен персонал - усмихнат, вежлив и услужлив. Много богата и разнообразна закуска, топла и студена кухня, разнообразни плодове всяка сутрин. Басейнът се почиства всяка вечер, въпреки, че плажът е наблизо и лично ние не ползвахме басейна, защото предпочетохме морето. Стаята се почиства всяка сутрин, за четири дни престой смениха чаршафите. Гледката от балкона към морето беше супер. Препоръчвам горещо!","Всичко ни хареса. Препоръка: На входа за плажа да се поставят четки за почистване на пясъка от краката, за да не се внася в хотела."
1593,Стаи за гости Мелиа Мар,10,"Абсолютно всичко ни хареса, ако можех щях да поставя по висока оценка от 10!","Няма нещо, което да не ни е харесало!"
1594,Стаи за гости Мелиа Мар,10,"Обстановката, както и приветливия персонал",Че имаше само закуска
1595,Стаи за гости Мелиа Мар,10,"Любимият ни семеен хотел в Созопол, който посещаваме и ще продължим да посещаваме всяка година.Прекрасен персонал, уют и локация ❤️",-
1596,Стаи за гости Мелиа Мар,10,"Спокойна среда, чистота и вкусна храна.",
1597,Стаи за гости Мелиа Мар,10,Много чисто и уютно. Персоналът е много мил. Закуската е вкусна и разнообразна. Бихме се върнали с удоволствие отново! :),Всичко ни хареса!
1598,Стаи за гости Мелиа Мар,10,Всичко беше много добро.,
1599,Стаи за гости Мелиа Мар,10,"Стаята ни с гледка към морето беше страхотна! Хотелът е чист и уютен, стаите са достатъчно големи. 
Закуската е вкусна и разнообразна, погрижили са се да има от всичко за всеки.
Топъл поддържан басейн. Изключително любезен и отзивчив персонал.
Локацията е малко далечна за хора с малки деца или тези, които не обичат да ходят повечко, стария град е на 30-40 минути. За сметка на това е тихо и спокойно, стига и останалите гости на хотела да са съобразителни.
Има закътано малко каменисто плажче на 100 метра от хотела. Паркинга е голямо предимство, макар и да не е точно до сградата на хотела.",Настаняването е малко неудобно поради по-далечно разположения паркинг. Трябва бързо да се разтовари багажа и колата да се премести.
1600,Стаи за гости Мелиа Мар,10,"Прекрасно разположение, много хубава база с басейн, спокойствие и услужлив персонал! Благодарим, бихме дошли пак!",Вратата на стаята ни се заключваше леко хлабаво и това ни притесняваше от гледна точка на сигурност.
1601,Стаи за гости Мелиа Мар,10,"Горещо препоръчвам този хотел и със сигурност бих го посетила отново! Всичко беше перфектно- чистота, удобства, разнообразна закуска. Специално искам да благодаря и на момичето на рецепция- Виктория- толкова лъчезарна, всеотдайна, успя да направи престоя ни още по- приятен!",
1602,Стаи за гости Мелиа Мар,10,"Прекрасно място с всичко, предразполагащо за спокойна почивка - гледка, голям и детски басейн, зеленина, външен детски кът, закуска на блок с добро разнообразие. Изумена съм от нивото на чистота, което поддържат не само в стаите, но и в общите части. Момичетата на рецепция са вежливи, усмихнати и отзивчиви. Синът ни на 2.5 години се чувстваше повече от добре, а той е най-сериозният критик в семейството, та с удоволствие бихме посетили отново.","Паркингът е на 5 минути пеша (повечко, ако сте с малко дете), но предвид локацията на къщата, няма как да се обособят паркоместа пред нея. Та за нас беше позитив, че от мястото за настаняване са се погрижили гостите да ползват безплатно частен паркинг."
1603,Стаи за гости Мелиа Мар,10,"Изключително сме доволни от хотела! Вежлив и усмихнат персонал, чисти стаи, вкусна закуска и най-вече невероятна гледка към морето! Поради лошото време не успяме да се насладим напълно, затова с удоволствие бихме се върнали отново!",
1604,Стаи за гости Мелиа Мар,10,"Всичко беше страхотно, прекарахме си невероятно и нямаме абсолютно никакви забележки към каквото и да било. Ако някой се чуди, нека не се бави повече и си резервира именно на това топ местенце.",
1605,Стаи за гости Мелиа Мар,10,"Уникално място! Любезен персонал, много чисти и просторни стаи, вкусна и разнообразна храна! Всяка година се връщаме!Безспорно е любимото ни място! ❤❤❤",
1606,Стаи за гости Мелиа Мар,10,"Всичко беше повече от перфектно. Удобни легла, чиста стая, хубава храна, спокойно и тихо. Чудесен басейн и много любезен и усмихнат персонал.
Препоръчвам!",Всичко
1607,Стаи за гости Мелиа Мар,10,"Много отдавна не бяхме посещавали място на, което да нямаме никакви забележки или оплаквания.
Чудесна локация с изглед към морето. Чиста стая, която се почиства ежедневно. Закуската се приготвя на място и всеки ден има най-малко по една кулинарна изненада. Басейна също се потдържа изключително чист. Поради тази причина ние си прекарахме по-голямата част от времето на басейна.
И не на последно място персонала: Много позитивни, усмихнати и винаги готови да съдействат при нужда. Момичето което ни посрещна на рецепцията и обикновено беше всяка сутрин на закуската ( пропуснах да попитам за името) — невероятно мила и харизматична.
Благодаря ви, че направихте почивката ни незабравима. ❤️",Няма такова нещо.
1608,Стаи за гости Мелиа Мар,10,"Много чиста стая, прекрасна тераса с гледка към морето, удобно легло, много вкусна закуска, това че разполага със собствен паркинг на 200метра от хотела. Много любезен и отзивчив персонал.",Стаята е сравнително малка за цената която се иска за нея.
1609,Стаи за гости Мелиа Мар,10,Всичко,
1610,Стаи за гости Мелиа Мар,10,"Стаята беше уютна и чиста, два басейна с чиста и топла вода,,супер дружелюбен персонал,хубава закуска и уникална гледка",
1611,Хотел Лагуна Бийч,8,"Хубав хотел, приветлив персонал, добра локация","Чистотата в стаята, паркинга, шезлонгите на плажа"
1612,Хотел Лагуна Бийч,8,"Хубав хотел, на прекрасен плаж, но стаите са доста занемарени",Стаите имат нужда от обновяване. Мокета е целия на петна. Вратата в банята беше надута и не се затваряше.
1613,Хотел Лагуна Бийч,8,Много добър са семейства с малки деца,"Няма достъп до сутрешно кафе 
.и дребни неща които дразнят"
1614,Хотел Лагуна Бийч,8,"Хотелът, като база е чудесен, но захабен. Плажът беше страхотен, басейните също.","Не ни хареса храната. Беше спестено от персонал, имаше хора, които си разбираха от работата и други, които нищо не ги интересуваше. Персоналът на 90% не говорят български, което е доста неприятно, все пак сме си в държавата, а децата ни не могат да се разберат с персонала, което за мен не е добре."
1615,Хотел Лагуна Бийч,8,Комплексът е озеленен и приятен за семейна почивка. Храната беше добра. Към хотела има собствен плаж с безплатни чадъри и шезлонзи (ако намерите свободни).,"Апартаментът беше удобен, но банята е занемарена. Има нужда от освежаване и ремонт. Не съм очаквала фантастично кафе, имайки предвид какво се предлага обикновено в  all inclusive концепциите, но това беше най-отвратителното кафе, което съм опитвала някога. Разбира се има опция да си купиш нормално еспресо за около 4лв.:) Барът на басейна затваря в 22:00, което е твърде рано. Ако трябва да обобщя в едно изречение- Цената не кореспондира на качеството."
1616,Хотел Лагуна Бийч,8,"Много зелено и просторно място, създава усещане за парк; морето е на една крачка; чисти общи части и много вкусна храна. Персоналът беше отзивчив. За децата има басейн с пързалка и вътрешен и външен детски кът. Аниматорите бяха много мили и усмихнати. Като цяло децата останаха много доволни.","В банята и по вратата на банята имаше мухъл, каналът беше запушен (отзоваха се бързо и го отпушиха), казанчето също работеше трудно. Леглата са стари и имат нужда от подмяна. Балконът, който иначе е много приятен, не е почистван от много дълго време. Добро почистване и леко освежаване на стаята биха оставили гостите със съвсем различно усещане!"
1617,Хотел Лагуна Бийч,8,"1.Най-напред изключително любезно обслужване още при настаняването.2.Стаите са просторни, терасите са големи и комфортни, вътрешният двор е оформен прекрасно - откъм басейн, зони за релакс, алеи - усеща се като добре завършен затворен комплекс. 3.Изключително много ми хареса голямото количество озеленяване и по самите фасади - придава много уют.4. От комплексът има пряка връзка към плажа, което е голямо удобство","Паркингът е максимално оползотворен, но не е сигурно дали ще се намери паркомясто, въпреки че има заложено такова. Това не е забележка, по-скоро разяснителен коментар към новодошлите!"
1618,Хотел Лагуна Бийч,8,Близостта до плажа,Високата цена
1619,Хотел Лагуна Бийч,8,"Хотелът е на крачка от плажа, пясък и плитко за децата. Детският басейн с водната пързалка и пръскалка са супер забавление за децата. Има детски играчки и игри. Двойна стая от 30 квадрата с хладилник, балкон, диванче и голяма баня е супер. Много зеленина в комплекса.","Няма банкомат наблизо. Може малко още да се желае за чистотата и удобството на матраците, но беше много приятно като цяло и детето се забавлява, така че не е проблем, а по-скоро пожелание."
1620,Хотел Лагуна Бийч,8,"1. Чудесно разположение - на първа линия; хареса ми, че достъпа до плажа/градината на хотела е ""регулиран""-с чип за достъп. Посещавала съм няколко пъти хотела в първите му години, когато беше открит, като мениджър в голяма немска компания. Направеното в последните 7-8 г, е изключително, за което поздравления за собствениците, инвестирали и развили комплекса. Хареса ми: градината, бебешкия басейн; новите къщички; детския кът за игра; озеленяването. 2. Изключително любезен и отзивчив  персонал (с изключение на мениджъра на хотела!!!) - в ресторанта, лоби бар, ресторант, спа, pool бар, персонала почистващ стаите - дори ги похвалих; Отзивчиви служители и на рецепция.; 3. Хотелът е много подходящ както за семейства с малки деца (има и аниматори)+подходящи кътове за игра, така и за хора със специални потребности и възрастни.; 4. Храната - разнообразна - без забележки; 5. Възможността, която се предоставя: ако си заплатил само нощувка+закуска (т.нар ""жълта гривна"", те отличава), да заплатиш и ползваш обяд и вечеря, когато искаш, с предварително заплащане на рецепция;","1. Арогантното отношение на главния мениджър на хотела!!! - поводът да се обърна към него, беше отказа на младият служител на pool-бара (изпълнявал нареждане), да не мога да си закупя кафе, напитки с  пари! - иначе е бил глобяван 100лв, заради неизпълнената заповед. Пренебрежителният и високомерен отговор на главният мениджър беше: ""Какво искате. Вие сте с жълта гривна, т.е не съм All inclusive?!?.; Не търпи чуждо мнение; Дори се опита да ме препрати към мениджъра на ресторанта - явно за него, клиента не е на първо място - по-скоро тези, които бяхме с ""жълта гривна""; 2. Служителите са изключително любезни, но изплашени; облечени в униформи, неподходящи за сезона и температурите. Пример: pool бара! Не само на мен, но и на останалите българи, ни направиха лошо впечатление 2-ве неща: 1. При 30-33 градуса - облеклото беше: черен панталон+черна риза с дълъг ръкав; 2.-то: тези млади хора почти не сядаха - аз съм стояла около басейна, поне 6-7 часа на ден. Може би са сядали максимум за 10-15 мин, дори когато нямаше хора около pool-бара. В същото време: главният мениджър се разхождаше с шорти и потник!?!"
1621,Хотел Лагуна Бийч,8,"Хареса ми комплекса като цяло! Добро разположение, страхотна архитектура, просторни стаи с балкони. Басейна е чист и достатъчно голям. А за ландшафта просто нямам думи! Уникален. Изисква много труд, за да се поддържат тези зелени площи, а Вие справите добре.","Паркинга не ми хареса! Имаше място когато се настанихме, но понеже бяхме само със закуска и след като обиколихме плажните заведения първите две вечери, на третата се наложи да мръднем с колата. Еми след това нямаше паркиране! Друго което не ми хареса е, че не е помислено за хората само със закуска. Би било редно да има възможност за закупуване на храна на свободна консумация. Поне сандвичи! Единият ден ни пропуснаха с почистването и стандартно още при настаняване забелязах канала в банята, който масово се пропуска от камериерките."
1622,Хотел Лагуна Бийч,8,Гледката от стаята,Закуската
1623,Хотел Лагуна Бийч,8,"Храната беше много вкусна, персоналът беше страхотен, локацията на хотела е много добра, излизаш от него и си на плажа.","Басейните не стават за ползване, защото са ледени и имаше жаби в тях. В стаята ни имаше мравки по пода."
1624,Хотел Лагуна Бийч,8,ok,ima nujda ot osvejavane
1625,Хотел Лагуна Бийч,8,"Ако се изключат барманите към басейна, персоналът беше на ниво. Плажът е чудесен, с включени чадъри и шезлонги. Бяхме приятно изненадани, че имаше и шалтета.","Барманите към басейна. Желателно е да има и морска храна. Недопустимо е при all inclusive да ти кажат, че е свършил джинът, водката или кока-колата. Безалкохолните не бяха с много добро качество."
1626,Хотел Лагуна Бийч,8,"Има много занимания за деца - детски център, надуваем батут, детски басейн с пързалка. Детето ни беше много доволно. Самият комплекс е много красив и приятен. Също така е на две крачки от плажа, който плаж също е страхотен за деца понеже е плитък доста до навътре.","Няма wi-fi, нито обхват в стаите. Храната беше ужасна. Полуфабрикати, изкуствени храни. Кафето на закуска също беше отвратително."
